	deck	set_id
58576	青葱邦国巫师F·毕夏普	496
58577	Evonne la Grande, Maestra della Difficoltà	496
58578	“触须女伯爵”莉亚·达文波特	496
58579	“真視士官”阿利亞德尼·因格	496
58580	來自溪穀的英格瓦·比格斯	496
58581	Gemello di Hervard “Polpetta” il Sarcastico	496
58582	峽灣演說家羅斯	496
58583	聚力教导者	496
58584	Caspian Nikilov, Ingegnere di Calcebrumosa	496
58585	鐵匠亞波洛夫	496
58586	貪婪的威爾森	496
58587	“海妖勇士”基甸·费尔法克斯	496
58588	“幕後黑手”格爾·莫拉雷斯	496
58589	愛冒險的行刑人	496
58590	Jude, la Tenue della Pioggia Carismatica	496
58591	花園指揮官“代號X”布朗森	496
58592	“Trix”, Attrice di Talpatranquilla	496
58593	方尖塔哲學家“子夜”耳舒拉	496
58594	闪金聚集地王后N·斯多姆	496
58595	Toross “Sfumeggiante” il Leggero	496
58596	鐵甲峽灣織夢者露辛達	496
58597	The Briskly Median Diplomat	496
58598	“炸彈”格裡格羅夫總督	496
58599	“娃娃臉下士”莎樂美·索恩	496
58600	B. Rotman, Zbir z Galwanicznej Łodzi	496
58601	Ponury Wynalazca - Zły Bliźniak	496
58602	行宫勘探者尼莎	496
58603	闪金要塞谏言者O·麦迪那	496
58604	火山神官“獅鷲”伊弗列姆	496
58605	Oiwoo, il Tremante del Monastero Lunare	496
58606	“彈簧刀小姐”薩姆森·德富	496
58607	飢餓的裂隙宰相H·烏爾	496
58608	Kyrielle Alevi, Madre di Carbonionotturno	496
58609	Doe, Paleontologo Attento	496
58610	“碩鼠”南森·塔加特	496
58611	Gemello di Vibius, Cultista Rumoroso	496
58612	“灰袍夫人”裘德·佩雷斯	496
58613	Kolosalna Matylda z Azji - Zła Bliźniaczka	496
58614	Quietus, il Furbo della Prigione Magica	496
58615	Yegor il Prudente, Lord del Diamante	496
58616	废弃废土手术师叶忒罗	496
58617	解密师菲因	496
58618	崇高花园怂恿者F·巴博萨	496
58619	Alvarado, Difensore Utile	496
58620	Edward „Holender”, Piekarz Tarnowa	496
58621	來自墓室的盧瑟·畢夏普	496
58622	Edyrm R. l’Agitato	496
58623	I. I. Silver, Spadaccina dell’Inferno	496
58624	快捷的聖所學者D·托奇	496
58625	Nieufna Rycerz	496
58626	Hedea Deakin, Maestra di Scogliotetro	496
58627	Ken G., Stalliere Che Forgia il Mancinismo	496
58628	“盲狙”加蘭德下士	496
58629	Reflejo Oscuro de Traidor el Inescrutable	496
58630	來自樹屋的西瑞爾·阿貝爾	496
58631	Julita, Major Tomaszowa	496
58632	Cassiopeia la Vellosa del Monolito	496
58633	Ming la Caritatevole, Regina della Banalità	496
58634	“代號X”沃爾夫岡·托雷斯	496
58635	권력을 던지는 번역가, 그래미	496
58636	C. C. Blitzer, Detective della Rottura	496
58637	Adalag, l’Invisibile della Baracca Ventosa	496
58638	強壯的隔離區研習者薩姆森	496
58639	聖殿女王伊萊紮	496
58640	Rudolf, Kleryk z Bezczasowej Ornety	496
58641	Reflejo Oscuro de Althidon “Cap. Tacones” Franklin	496
58642	로렌스 비밀기지에서 꼼짝 못 하는 폰비트	496
58643	四眼城塞屠夫B·沃茲沃思	496
58644	Khan “Succube” Helstrom	496
58645	Lord Augustyn „Wilk” Blajza	496
58646	Arandron “Punk” l’Agitato	496
58647	勢不可擋的山谷海賊S·李	496
58648	운석의 대학교에서 온 인간, 헤안즈	496
58649	"화난 사서 ""입만 산"" 레이첼"	496
58650	Laeticia l'incisive, baronnette du collège	496
58651	Olivia “Isósceles”, Niñera de la Provincia	496
58652	隔離區精英悉帕	496
58653	찌푸리며 위대한 자, 이비에	496
58654	來自聖所的多比雅·雷耶斯	496
58655	Rodan C., Educatore Che Guida la Vita	496
58656	Kolosalny Knapik	496
58657	"요새의 ""집돌이"" 퀴슨"	496
58658	“鷹眼”瓦爾雷特·畢夏普	496
58659	Terry A. l’Irriverente	496
58660	來自河地的洛克·勒魯	496
58661	Ajla, Guardiana de Cuevas del Valle Sibilino	496
58662	P. Jotunson, Scudiero del Veliero di Ferro	496
58663	Czarownica Zielińska	496
58664	來自裂口的威爾海米娜·麥迪那	496
58665	Y. N. Hosidius, Stalliere del Sarcasmo	496
58666	"주유소의 ""무의식 조종사"" 리노투칼"	496
58667	巨相礼拜堂骑士O·马可斯	496
58668	來自封印地的朱爾斯·馬可斯	496
58669	懶散的劊子手	496
58670	“繁盛大師”萊姆斯·麥迪那的邪惡雙生	496
58671	지구의 기름, 엘레노어	496
58672	Bertrand le squelettique	496
58673	Alyssa “Eterna Dos Brazos” Oxley	496
58674	이웃나라의 네온사인, 폼페이우스	496
58675	Cao l’excentrique	496
58676	市集惡棍“復仇天神”尤蘭達	496
58677	Falki B., Truffatore Che Venera la Minaccia	496
58678	U. A. Hill, maître de la mélancolie	496
58679	無恥的行宮隱士W·巴博薩	496
58680	Timarete Buckley, Prodigio di Velaseduta	496
58681	T. U. Che Rispetta la Miopia dell’Arco	496
58682	Holta H. la Sicura	496
58683	盛名的山谷藝術家W·巴博薩	496
58684	Q. R. Uxor, Delegata della Brillantezza	496
58685	富庶裂口骁勇者拉格希尔德	496
58686	來自農舍的耶洗別·加西亞	496
58687	強大的原野織夢者W·盧瑟福	496
58688	Giselle, nonne de la prison inquiétante	496
58689	Ardreth, la Scaltra dell’Armatura Notturna	496
58690	“真鋼”芙洛拉·傑克森	496
58691	Francis, consultant de l'oasis titanique	496
58692	地下城首腦“公義”特爾奇婭	496
58693	Kiki “Chipette”, rôdeuse de la cabane	496
58694	Nayomi Kimball, Infermiera di Lentegelosa	496
58695	荒野大教堂貴族海克提	496
58696	Krystal la Bassa, Osservatrice dello Zaffiro	496
58697	“Licorne”, intendante de Tulliwes	496
58698	“Drago Nero”, Artigiana di Collinarugosa	496
58699	Celine Eddington, Razziatrice di Mantairata	496
58700	Aesa Queen, Artigiana di Costolamalvagia	496
58701	Gemello di Jally “Zucchero” la Mite	496
58702	Le Double Maléfique de Virgile “Chat Noir” le cubique	496
58703	炬光洞穴守备者L·莫拉雷斯	496
58704	“獅鷲士兵”克萊德·梅西爾	496
58705	纪国典农中郎将崔千风	496
58706	Gemello di Keldram Z. l’Altruista	496
58707	来自剧团的艾比盖尔·尼姆罗德	496
58708	S. N. Awndeer, Scassinatrice di Zaffiro	496
58709	難以駕馭的道場地方官G·尼姆羅德	496
58710	Iside Briggs, Capo di Dragocurioso	496
58711	Patriarche “Puzzle” Biggs	496
58712	“白頭鷹”傑迪戴亞·海克斯的邪惡雙生	496
58713	電流營地事務官拉撒路	496
58714	Korrigash la Cupa, Ricercatrice del Collegio	496
58715	Gemello di Azerius, Falconiera Arrugginita	496
58716	Gaspard “Liseron” le sinistre	496
58717	Yong “Rompicapo”, Chirurgo della Verdura	496
58718	Ezekiel Q. l’Ardente	496
58719	Gemello di Grantham, Difensore Atletica	496
58720	Clovis, ermite du ravin austère	496
58721	Athenodora, la Rozza dell’Altare Influente	496
58722	Karmala “Riccio”, Paleontologa della Falce	496
58723	Torbjorn “Colpo di Coda” il Pragmatico	496
58724	堡壘研習者“山賊”德克	496
58725	Gemello di Normando H. il Cieco	496
58726	“山賊”波阿斯·瑪律科姆	496
58727	溪穀專家拉格納	496
58728	Lambert, Investigatrice Spinosa	496
58729	Zipsy l’Ispirata, Assassina del Letto	496
58730	Gemello di T. Steele, la Ferocia Che Parla per il Fiordo	496
58731	Folki F. l’Eterno	496
58732	Gángster la Consumada	496
58733	Zaos “Retromarcia” il Trasparente	496
58734	山谷顧問尤裡西斯	496
58735	Thorliotr “Scheggia” la Terribile	496
58736	裂隙精英奧托	496
58737	Nesterin, la Trionfante del Caffè Banale	496
58738	X. I. Bokudo, Duellante della Tragedia	496
58739	“惹是生非冠軍”葛德·斯多姆	496
58740	S. Capecchi, el Hablador	496
58741	市場女帝伊文捷琳	496
58742	Frigga “Funky” la Fortunata	496
58743	“Squalo”, Traduttore di Ginestraliscia	496
58744	Gemello di Dextera P. l’Ispirata	496
58745	“鼬鼠”畢夏普侯爵	496
58746	Kajus D. il Lontano	496
58747	圣所刺客“禽兽”朱尔斯	496
58748	Wolfgang, il Magnifico del Treno Solitario	496
58749	Kiolvor “Orso” il Bello	496
58750	“Pericolo”, Antica di Elisirchiuso	496
58751	Ayesha Molina, Archivista di Elicarossa	496
58752	Peveril, Attrice Tragica	496
58753	Otto “Camaleonte” il Rinomato	496
58754	순진무구한 자, 덴티에그	496
58755	Rotheloe Boom, Esploratrice di Piccochiaro	496
58756	“Balena”, Colei Che Rincorre l’Infinito	496
58757	천국의 마부, 리암	496
58758	Molonym, l’Educato della Palude Urlatrice	496
58759	Victor K., Discepolo Che Teme la Deformità	496
58760	H. Y. Che Favella con la Quercia dell’Ala	496
58761	Gemello di Takeo l’Isolato, Cuoco della Cascata	496
58762	새벽을 만나는 동굴 탐험가, 엘리자베스	496
58763	烏托邦歌唱家尼西米	496
58764	Jing il Ventoso, Bandito dell’Ospedale	496
58765	“Spaventapasseri”, Viceré di Cifrabanale	496
58766	“Baffo”, Marinaia di Petaloborghese	496
58767	“Caricatura”, Killer di Batteriatenace	496
58768	사당의 개 애호가, 쿤엔스	496
58769	白袍将军邓矢	496
58770	Steinthor il Sicuro, Guaritore del Fulmine	496
58771	“王牌”布雷兹领主	496
58772	墓室食腐者柏格希爾德的邪惡雙生	496
58773	Amati, Imitatore Limpido	496
58774	두목의 리조트에서 온 하스드로	496
58775	아마 갇힌 자, 피오도르	496
58776	“Volpe”, Ladra di Agoleggero	496
58777	Lebrun, Fattucchiera Cremisi	496
58778	“獨狼”盧瑟福總管的邪惡雙生	496
58779	恶之港湾恶棍“凤凰”拉格纳	496
58780	운명적으로 거들먹거리는 자, 베일러	496
58781	Amias “Trambusto”, Zelota del Bancone	496
58782	“Lince”, Colei Che Studia l’Influenza	496
58783	Diya “Elfa” l’Abbondante	496
58784	찌푸리며 의식하지 못하는 국장, 애덤	496
58785	Harper Picot, Pirata di Fulminesguaiato	496
58786	“Ibrido”, Sultano di Campanapoli	496
58787	Geta la Disinteressata, Stalliera del Rubino	496
58788	가로수길의 딸기, 이드몬드	496
58789	Jaden lo Spezzato, Ladro della Forgia	496
58790	Jaky Q. il Gentile	496
58791	U. F. Che Cucina la Gioia dell’Arancia	496
58792	Aerith “Angioletta” la Radioattiva	496
58793	Deianira Ziegler, Lacchè di Funeforte	496
58794	Pan, Sognatrice Bassa	496
58795	만취한 겨울의 데니	496
58796	Gemello di Crono O. il Tetro	496
58797	Garris of Shadowport Gardens	496
58798	W. C. Che Allieta la Confusione dell’Aceto	496
58799	來自市集的馬格洛利亞·麥迪那	496
58800	Asmita Taggart, Stalliera di Ceneresilente	496
58801	Thrandr lo Strano, Burocrate dell’Ufficio	496
58802	V. Q. Che Rifugge il Motore del Sogno	496
58803	Emylian “Portale”, Lord della Rupe	496
58804	Kucedra la Malvagia, Tiranna della Banalità	496
58805	실제로 이용한 통계학자, 벡소넌트	496
58806	The Ancestor of the Silent Café	496
58807	Aevarr “Zombie”, Tenente della Clinica	496
58808	"공동묘지의 ""앙증이"" 크로안타"	496
58809	D. “Rossa” Aupse, la Dorata dell’Inferno	496
58810	Mihangyl “Kappa”, Domestico dell’Atlante	496
58811	“Ciambella”, Gendarme di Ienabianca	496
58812	U. F. Aliyev, Ribelle della Chiarezza	496
58813	K. J. Kisaragi, Protettore del Rumore	496
58814	L. W. Che Siede con la Strada della Vittoria	496
58815	Harley l’Invisibile, Spia del Pericolo	496
58816	白鹇先生秦滕	496
58817	Sacha Torch, amiral de Stopplaza	496
58818	C. Z. Maubenc, Fuorilegge della Fedeltà	496
58819	S. Z. Che Ama la Bruttezza del Saloon	496
58820	위대한 자, 포컬름	496
58821	Quintis la Vuota, Adepta della Collera	496
58822	行宫奴役者“跑火车”塔那奎尔	496
58823	Gemello di Alfarinn Z. il Delicato	496
58824	Q. I. Che Redarguisce la Riserva del Sonno	496
58825	Noah, il Fragile del Rum Orbo	496
58826	Gemello di Corbin “Scorciatoia” il Venale	496
58827	教堂守望者“飞速”塔那奎尔	496
58828	Gemello di Prometeo Y. il Soporifero	496
58829	I. E. Che Condivide la Luminosità della Mela	496
58830	负面学城骁勇者Q·亚当斯	496
58831	I. J. Che Divide la Pianta della Sicurezza	496
58832	K. C. Che Deride il Sonno dell’Arcipelago	496
58833	Ilda M. l’Ispirata	496
58834	魏国刺史徐佳蕊的邪恶分身	496
58835	Dimitri “Burattino” il Vincente	496
58836	Dirk Blanco, Girovago di Poesiaselvatica	496
58837	Geirdriful Q. la Povera	496
58838	“Gnomo”, Poliziotto di Melonevivace	496
58839	“Baffo”, Spia di Magmafiammante	496
58840	모호하게 본 적 없는 트레이너, 야누스	496
58841	Kalliah “Drago Rosso” la Miserabile	496
58842	Zarek Groulart, Anziano di Rifugionebbioso	496
58843	게임을 만나는 위생병, 에머릭	496
58844	“Triceratopo”, Fuorilegge di Vinosolare	496
58845	구구절절 고수하는 경제학자, 바르하	496
58846	Erikson, Alienista Equilibrato	496
58847	“鬼魅兵士”奎因·菲敦	496
58848	Bjork “Funky”, Segretaria del Luppolo	496
58849	Winnifred la Delicata, Fioraia del Porto	496
58850	A. B. Che Cucina la Nazione dell’Elettricità	496
58851	Leala N. la Mite	496
58852	G. Furlong, il Mistero Che Riscuote il Treno	496
58853	Voidalia “Zero” l’Instabile	496
58854	브루노의 진실을 타이르는 풀리안타	496
58855	비렌드라의 출근을 들킨 크데르네	496
58856	항상 품는 늑대기수, 파티마	496
58857	Cyril, il Potente del Lampo Frusciante	496
58858	见多识广江宣	496
58859	Rasmus, il Tranquillo del Burattino Cupo	496
58860	Danvers, Violinista Antico	496
58861	Adriana, Liderka z Gładkiego Uniwersytetu	496
58862	邦国女帝“守财奴”巴斯蒂安	496
58863	Fogos l’Assonnato, Pirata della Sicurezza	496
58864	Taeral la Magra, Tecnocrate del Cimitero	496
58865	“复仇天神”托雷斯领主	496
58866	마그누센 폭포에서 심취한 코드이온	496
58867	순무를 기록하는 앰버 연구자, 랑데부	496
58868	Harley “Trix” il Subdolo	496
58869	이사의 열쇠공, 익스큐트	496
58870	R. G. Che Supera il Dramma della Spada	496
58871	이웃나라의 생각, 카토	496
58872	"놀이동산의 ""검은 수염"" 앰플리첸"	496
58873	스테파니 가문의 인간, 코치안타	496
58874	Naddes il Calmo, Pittore della Base	496
58875	시공의 틈새에서 날아온 대변인, 팔라드온다	496
58876	Atria, l’Elettrica dell’Elisir Liscio	496
58877	“战吼”伊索德·比格斯	496
58878	Birna, l’Ispirata dell’Aria Influente	496
58879	“Gatta Nera”, Cuoca di Guglianobile	496
58880	J. Hinde, il Sorriso Che Schiva il Labirinto	496
58881	피오알라 가문의 침입자, 디프브	496
58882	Ken “Capellone” il Venale	496
58883	크기를 찾는 생물학자, 리타	496
58884	안젤라 가문의 님프, 다그스	496
58885	갈로텍의 자손, 릴첸	496
58886	Brynjar el Agresivo de la Utopía	496
58887	Reflejo Oscuro de Ming el Brillante del Apartamento	496
58888	황야의 보안관, 브루노	496
58889	Kabal M. il Pacifico	496
58890	Danil, l’Abissale del Ghiacciaio Regale	496
58891	“健步”托馬茲·羅伯茨	496
58892	안락의 갯벌에서 온 대표, 아가프	496
58893	Kerticus il Tetro, Guida dell’Avventura	496
58894	Aysel “Rossa”, Mentore del Tempio	496
58895	Imperecedera Kimball	496
58896	“Tango”, Gangster di Iridemeccanica	496
58897	넌지시 고양시키는 재봉사, 주원	496
58898	"경매장의 ""코딩의 귀재"" 소드인"	496
58899	Mjoll “Passo Falso”, Samurai del Portale	496
58900	"외진 택배 기사 ""고인물"" 아를"	496
58901	"과로한 돌보미 ""열정만수르"" 루델"	496
58902	Cardon, Tenente Convinto	496
58903	"신단의 ""무의식 조종사"" 스탈로이"	496
58904	Stasia Poignant, Marinaia di Covoraggiante	496
58905	도시의 균열, 잉그리드	496
58906	“Lampo”, Cacciatore di Pulpitochiaro	496
58907	요양원의 기록자, 페오도라	496
58908	“Stella”, Signora di Sciabella	496
58909	Halloran “Rinoceronte”, Alienista del Treno	496
58910	N. U. Che Rincorre lo Stadio del Mito	496
58911	기념비의 히치하이킹, 에긴스	496
58912	우정의 구두 수선공, 언시어택	496
58913	Kabeera Ezel, Anziana di Angolosabbioso	496
58914	Y. O. Che Cucina la Barca della Pulizia	496
58915	V. al-Battani, la Plateada	496
58916	Hala “Metal”, Granduchessa della Sabbia	496
58917	Keturah “Pop”, Descarada de la Fortaleza	496
58918	무도회장의 트레이너, 트와일라잇	496
58919	Feodora la Solitaria, Predone del Vascello	496
58920	P. “Falco” Fink, il Puro dell’Ardore	496
58921	설화의 황실근위대, 라룬딤플	496
58922	진흙탕의 논리학자, 안타레스	496
58923	H. A. Zoliak, Batterista dell’Abbandono	496
58924	파티시에의 천국에서 온 노체스	496
58925	“Triceratopo”, Ranger di Canapameccanica	496
58926	“Tornado”, Dottoressa di Fiammiferoruvido	496
58927	"푸른 암살자 ""깔끔쟁이"" 오스민"	496
58928	T. d'Ambray, la Roja	496
58929	駐紮地女王英格麗	496
58930	F. “Mantide” Chantler, la Frusciante d’Oro	496
58931	비스트로의 절친, 제타보스	496
58932	Iside Sanyal, Pescatrice di Profeziafuriosa	496
58933	“虚无”斯多姆公爵	496
58934	검은 앰버를 추구하는 채무자, 프리키오	496
58935	Quetzalli who Fuels Traffic’s Evil Twin	496
58936	Janine, la Verde della Caserma Notturna	496
58937	R. Anderson, la Mitezza Che Dona il Tesoro	496
58938	"쇼핑몰의 ""입만 산"" 크릴보스"	496
58939	“Gallina”, Colei Che Divide la Magnificenza	496
58940	에몬 폐가에서 과몰입하는 그레디엄	496
58941	"복도의 ""백귀야행"" 푸안즈"	496
58942	Nikita “Capellona”, Anziana del Giardino	496
58943	屈意酒馆仲裁者尼莫	496
58944	De Civille la Fría	496
58945	“Rubacuori”, Gentildonna di Turbinabanale	496
58946	방정식의 과수원에서 온 침입자, 라찌아온다의 사악한 분신	496
58947	Ultraene who Swims through Trickery	496
58948	鋒利的駐紮地官僚威爾海姆	496
58949	Lamija, la Feroce della Discarica Glaciale	496
58950	Rusticus, il Lontano della Rosa Curata	496
58951	틸리의 진실을 베팅하는 레이저에타	496
58952	R. G. Meulan, Ranger della Giovinezza	496
58953	Brahim, Citizen of Easthall	496
58954	Gytha la Scattante, Taverniera della Magia	496
58955	“靛藍”羅斯科士兵	496
58956	D. U. Che Abbandona la Birra del Coraggio	496
58957	Sebastian, Master of Floodchapel	496
58958	Only Cecil of the Museum	496
58959	Alinar “Puzzola”, Boscaiolo del Fulmine	496
58960	劇團背叛者“飛速”薩迦	496
